##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
11112	15-19	0.08979876075805038
11112	20-24	0.14592796901713
11112	25-29	0.14632431754962738
11112	30-34	0.2506168667433428
11112	35-39	0.2313417734746963
11112	40-44	0.2770831634273492
11112	45-49	0.348138337275131
11112	50-54	0.37826530916989753
11112	55-59	0.3925722986232003
11112	60-64	0.43495580733762296
11112	65-69	0.4829502568042088
11112	70-74	0.4657957177797982
11112	75-79	0.6024637295769111
11112	80-84	0.6371804935649763
11112	85-89	0.9256899534716609
11112	90-94	0.7898778556310653
11112	95-99	0.8195562244666768
11112	100-104	1.2686028476593378
11112	105-109	0.7075063149393017
11112	110-114	0.9903606369582576
11112	115-119	0.7151136635842406
11112	120-124	0.9671249825870234
11112	125-129	0.8931658143549868
11112	130-134	0.9273029666599903
11112	135-139	0.8613786587070109
11112	140-144	0.9599145497433632
11112	145-149	0.9187567469981524
11112	150-151	0.7324240063623861
11201	1	0.04752435758468465
11201	2	-0.0821861959267487
11201	3	0.05503604247718741
11201	4	-0.04486342510540453
11201	5	-0.12773949852174127
11201	6	-0.036485087120539106
11201	7	-0.05858467666657674
11201	8	6.820485959764255E-4
11201	9	-0.0011242541780944748
11201	10-14	-0.06961748353882058
11201	15-19	-0.02588998006635279
11201	20-24	-0.08819350791608827
11201	25-29	-0.07660525869088985
11201	30-34	-0.052405735392127895
11201	35-39	-0.07978010094755206
11201	40-44	-0.11529728753009039
11201	45-49	-0.06340661117069146
11201	50-54	0.017221308716678152
11201	55-59	0.12780289121298694
11201	60-64	0.07673410548319026
11201	65-69	-0.0070218095175107464
11201	70-74	0.0489942221420705
11201	75-79	0.004351043094295903
11201	80-84	0.23880931858292342
11201	85-89	0.13167464962303654
11201	90-94	-0.17604815662447848
11201	95-99	-0.06176115824901984
11201	100-104	0.15710741586272192
11201	105-109	0.27935808012746577
11201	110-114	-0.037028892536518754
11201	115-119	0.18343868022668985
11201	120-124	0.3679648344341544
11201	125-129	0.476183742257021
11201	130-134	0.284852753419667
11201	135-139	0.2940432043227901
11201	140-144	0.1800535116558457
11201	145-149	0.0784325306704794
11201	150-151	0.012493523066780199
11202	1	-0.03619825661663256
11202	2	-0.06284234636822816
11202	3	-0.0743406077351878
11202	4	-0.02046849071161816
11202	5	0.012766610759481267
11202	6	-0.07915635353190709
11202	7	-0.008093451798124818
11202	8	-0.018744219596221967
11202	9	-0.06117113468186375
11202	10-14	0.010971456469249574
11202	15-19	0.0589568635452693
11202	20-24	-0.04802796420329969
11202	25-29	0.028811902242281917
11202	30-34	0.0027970880347822913
11202	35-39	0.01985083697417167
11202	40-44	0.053505206367972846
11202	45-49	0.04040050525243544
11202	50-54	0.08412863482347888
11202	55-59	0.15200962225845416
11202	60-64	0.18809482369361064
11202	65-69	0.18346495053409484
11202	70-74	0.1438606009649277
11202	75-79	0.2254807100982461
11202	80-84	0.22685015216472237
11202	85-89	0.40564405770060574
11202	90-94	0.0067879617055730535
11202	95-99	0.23279616849282192
11202	100-104	0.26765755747170417
11202	105-109	0.635716004803669
11202	110-114	0.16199538501535926
11202	115-119	0.2748652780626877
11202	120-124	0.33554611926560796
11202	125-129	0.5101795429711409
11202	130-134	0.584049020788207
11202	135-139	0.47203182754935114
11202	140-144	0.2823841221595238
11202	145-149	0.3447156105812468
11202	150-151	0.18128949348696466
11203	1	0.08186755296650006
11203	2	-0.01464075814274679
11203	3	-0.06259604449719802
11203	4	-0.057886075560507066
11203	5	-1.7882249658640603E-4
11203	6	-0.049782010895917495
11203	7	-0.0491190928237657
11203	8	0.06074670410019678
11203	9	0.2052245873888836
11203	10-14	-0.015106892811004968
11203	15-19	-0.058766248777601504
11203	20-24	-0.005696479147800915
11203	25-29	0.016419795035361062
11203	30-34	-0.023314618745978066
11203	35-39	0.07660791717609072
11203	40-44	-0.021849602288561698
11203	45-49	0.04578155188181654
11203	50-54	-0.00206750384746357
11203	55-59	-0.007486203812824499
11203	60-64	0.08816199436756733
11203	65-69	0.1937244302113328
11203	70-74	0.1465437618647485
11203	75-79	0.014503046543943299
11203	80-84	0.1429811274044397
11203	85-89	0.19366660547487768
11203	90-94	0.5428162873091331
11203	95-99	0.2795484573176239
11203	100-104	0.11226548994351404
11203	105-109	0.41399665369601024
11203	110-114	0.17633914646479099
11203	115-119	0.2561114754640492
11203	120-124	0.418949858461076
11203	125-129	0.33102148716389124
11203	130-134	0.27640086031635747
11203	135-139	0.1255062433739731
11203	140-144	0.3103244818516018
11203	145-149	0.4443858945970831
11203	150-151	0.5721796463721631
11204	1	-0.04412797366759591
11204	2	0.015439586752414414
11204	3	0.004535527870647371
11204	4	-0.03622674061892184
11204	5	-0.030960580353696088
11204	6	-0.023298603569593013
11204	7	0.13659519289051758
11204	8	-0.008586412997928505
11204	9	0.18801294041989536
11204	10-14	0.02660271681686055
11204	15-19	0.012199579301899632
11204	20-24	-0.026641156720835113
11204	25-29	0.07162694160903982
11204	30-34	0.021908813041946473
11204	35-39	0.07414452136627148
11204	40-44	0.04920090132817023
11204	45-49	0.10962569674349254
11204	50-54	0.035019115677542345
11204	55-59	0.18071942757720194
11204	60-64	0.10244860022396551
11204	65-69	0.18407278811999106
11204	70-74	0.18423460881881226
11204	75-79	0.32461993939971734
11204	80-84	0.13036216343957108
11204	85-89	0.4103142361142815
11204	90-94	0.2956748099616675
11204	95-99	0.672976497229687
11204	100-104	0.2640850212962782
11204	105-109	0.6253470116643314
11204	110-114	0.32434766408336557
11204	115-119	0.44867039489819405
11204	120-124	0.4042635798872354
11204	125-129	0.2896257114637777
11204	130-134	0.3082518172069797
11204	135-139	0.44214480213581453
11204	140-144	0.3938216222041966
11204	145-149	0.2524779733311071
11204	150-151	0.3835877930755558
11205	1	0.0012463354255842773
11205	2	0.03045512451368637
11205	3	0.011398020573079037
11205	4	-0.01038256820201866
11205	5	-0.006372945734966606
11205	6	-0.10869293011913328
11205	7	0.007348097355851735
11205	8	0.05817504979703614
11205	9	-0.030289604180303797
11205	10-14	-0.10770454446874567
11205	15-19	-0.03694603279785724
11205	20-24	-0.05822013919200231
11205	25-29	0.02673034808923802
11205	30-34	-0.010972104435175822
11205	35-39	0.011862001479727269
11205	40-44	5.262849172282813E-5
11205	45-49	-0.07218867095105708
11205	50-54	0.015009270251916007
11205	55-59	0.06342931982827338
11205	60-64	0.1960780049715467
11205	65-69	0.12907653111627582
11205	70-74	0.15307178340254524
11205	75-79	0.10866553168154525
11205	80-84	0.2622298450874325
11205	85-89	0.5077302048325762
11205	90-94	0.20817307954981956
11205	95-99	0.37740887392161326
11205	100-104	0.3171602580455506
11205	105-109	0.4953604617680121
11205	110-114	0.8933606800082039
11205	115-119	0.37752603900845827
11205	120-124	0.420643733609289
11205	125-129	0.2438508112031812
11205	130-134	0.4040311059529955
11205	135-139	0.4303914705559677
11205	140-144	0.35521002304442817
11205	145-149	0.3303248378598447
11205	150-151	0.20144369862070732
11206	1	0.04739040859444543
11206	2	-0.051382074740601524
11206	3	-0.009413710398405328
11206	4	-0.11395415137031506
11206	5	-0.021781330443378266
11206	6	0.010599056614054803
11206	7	0.019110402562880324
11206	8	-0.08320926360876513
11206	9	-1.1760048969478021E-4
11206	10-14	0.01177254415507889
11206	15-19	0.0012907061626918903
11206	20-24	-0.061052362184987885
11206	25-29	0.014598483646928173
11206	30-34	-0.04532003373229543
11206	35-39	-2.911357623247568E-5
11206	40-44	0.02770975108074225
11206	45-49	-0.07608810106185615
11206	50-54	0.01832055624190332
11206	55-59	0.049230933311271485
11206	60-64	0.13898231100053948
11206	65-69	0.14046081627413542
11206	70-74	0.27492783480652605
11206	75-79	0.34890258917282324
11206	80-84	0.22171407575899593
11206	85-89	0.4371952682026574
11206	90-94	0.3229343053923692
11206	95-99	0.43422327647598635
11206	100-104	0.11400104999110638
11206	105-109	0.3210299597429973
11206	110-114	0.6418682676387064
11206	115-119	0.19564570527293412
11206	120-124	0.40066018288263194
11206	125-129	0.3979104289038631
11206	130-134	0.2767669055139912
11206	135-139	0.4960377763994863
11206	140-144	0.27780802503134794
11206	145-149	0.3895409901177196
11206	150-151	0.1863807065946972
11207	1	0.0056875739011985615
11207	2	0.005287478866595308
11207	3	2.7362021907251233E-4
11207	4	0.0067570683607840465
11207	5	-0.02809015348209698
11207	6	-0.06476618269469014
11207	7	-0.03616232972535727
11207	8	-0.028779834676157634
11207	9	0.05982889648905143
11207	10-14	0.028961136836706203
11207	15-19	-0.021041284660860526
11207	20-24	-0.0034067472892971296
11207	25-29	0.013094915420481357
11207	30-34	0.03779070935756579
11207	35-39	0.15704010754333098
11207	40-44	0.08718181912396972
11207	45-49	0.16734969818399748
11207	50-54	0.17728659976204142
11207	55-59	0.12219122991547948
11207	60-64	0.10861247320422507
11207	65-69	0.0946962347046636
11207	70-74	0.19834227172633234
11207	75-79	0.26232916947876816
